proposal_id,comment_id,arguments name,argument_description,argument types
615,[22517],Responsabilidad compartida,"Creo que tanto peatones, ciclistas, conductores de coches y motos debemos cumplir las normas.",A favor
615,[31284],Responsabilidad compartida,"conductores, también. Que los hay malos y buenos en todas partes, también, pero eso no justifica, repito, no justifica que las cosas se hagan mal por ningúna de las dos partes.",A favor
615,[96587],Responsabilidad compartida,"Como conductor, todos los días veo cómo docenas de automóviles se saltan las normas de tráfico, especialmente los semáforos y los límites de velocidad 50km/h en ciudad! y no por ello se proponen",A favor
615,[73693],Responsabilidad compartida,"Estoy cansada de encontrarme con ciclistas que, en vez de ir por su carril bicicleta y en Sanchinarro existe y está bien diferenciado del carril se emperran en ir por la calzada.",En contra
615,[19111],Responsabilidad compartida,"Mira majo, mirate las ordenanzas municipales y veras que esta prohibido circular los ciclistas por las aceras.",En contra
615,[18799],Responsabilidad compartida,Estupendo que se multe ya está bien los peatones tenemos derecho a circular por las aceras sin estar pendiente a los ciclistas.,En contra
615,[18983],Responsabilidad compartida,"Los ciclistas por las aceras son un peligro total para el peatón, y, además cuando se lo adviertes, te suelen increpar.",En contra
629,[92981],Sanciones económicas,Se hace necesaria la aplicación de multas ejemplares en estos barrios.,A favor
629,[19287],Sanciones económicas,Buena iniciativa que solo funcionaria si se le toca el bolsillo a los incívicos.,A favor
629,[22053],Sanciones económicas,"Desgraciadamente la gente que deja basura, mierdas de perro y mea en la calle solo entiende la sanción como único método disuasorio de su conducta.",A favor
629,[19001],Sanciones económicas,"Una buena multa es lo que hace falta, que sino hay gente aunque probablemente provengan del cerdo, no del mono como se cree que no aprende.",A favor
629,[21630],Sanciones económicas,"Yo no impondría sancionas económicas, impondría charlas y seminarios trabajos sociales limpiando jardines, plazas.",En contra
629,[20102],Sanciones económicas,"Debería sancionar a la gente que ensucia la ciudad, pero creo que mejor que multas serían trabajos sociales limpiando la ciudad, es una mejor forma de concienciar.",En contra
629,[33735],Sanciones económicas,"Yo en principio no creo que sea una buena idea sancionar, aunque en algunas ocasiones es necesario para concienciar creo que es una buena idea ayudar a la gente a encontrar soluciones para sus problemas y no darles excusas.",En contra
629,[22035],Educación y concienciación,Una solución a largo plazo: educación y desafortunadamente muchas veces solo entendemos cuando se nos sanciona.,A favor
629,[22380],Educación y concienciación,"Hay que insistir y echar la bronca. Y si el sujeto en cuestión se pone violento, se llama a la policia.",A favor
629,[73182],Educación y concienciación,"Cuando veo los parques llenos de excrementos de perros, de basura, perros sueltos fuera del horario permitido, sin bozal los que deben llevarlo, etc., pienso en que esas multas que no se han puesto son dinero perdido para invertir en concienciar a los ciudadanos o mejorar Madrid.",A favor
629,[22380],Vigilancia y control,Es un problema que afecta a todos los barrios. No debemos acobardarnos si vemos como un vecino ensucia la calle con porquerías.,A favor
629,[19841],Vigilancia y control,"Vigilancia de la limpieza en las calles, sancionando a quien, por ejemplo, deje la basura al menos en Bellas Vistas, Tetuán, este problema es también importante.",A favor
629,[20136],Vigilancia y control,Para sancionar harán falta más Agentes.,A favor
629,[20185],Vigilancia y control,"Pagar a agentes que sancionen estas conductas no me parece la mejor solución o al menos la única teniendo en cuenta que quienes tiran la basura en cualquier lado lo hacen en su mayoría, de noche.",A favor
629,[24426],Mejora de servicios públicos,"En lugar de sancionar, ¿Por qué no mejorar el servicio de recogida de muebles?. Que se acorte el plazo de recogida, de 3 días a 1 ó 2. Estoy seguro que se reduciría el volumen de muebles en la calle.",A favor
629,[24868],Mejora de servicios públicos,"Votado. En Aluche tenemos este problema con la suciedad y dejadez del barrio, no a los Cerdos por favor votad.",A favor
629,"[26408, 26409, 26410, 26413, 26414, 26417]",Mejora de servicios públicos,Una propuesta a seguir: Propuesta no relacionada con esta.,A favor
629,[19379],Responsabilidad ciudadana,"Estoy de acuerdo con sancionar a los incívicos pero también creo que toda la gente que recibe una ayuda social, debería contribuir y colaborar para mantener las ciudades limpias.",A favor
629,[62914],Responsabilidad ciudadana,"La gente es muy vaga, tenemos puntos limpios donde poder dejar ese tipo de basuras. Me pone negra ver al lado de los contenedores de panel y de vidrio todo tipo de enseres.",A favor
629,[19503],Discriminación y prejuicios,Siento decirte que en el puente de vallecas esos vecinos incívicos son en su mayoría de etnia gitana.,A favor
629,[21236],Discriminación y prejuicios,"Estoy desacuerdo con su afirmación y aunque si fuera así me da igual que sean gitanos que payos, extranjeros o nacionales, altos o bajitos. Creo que se debería sancionar a cualquier ciudadano que ensucie la vía pública.",A favor
878,[20737],Administración de pienso anticonceptivo,"En Barcelona se usa, y está dando buenos resultados.",A favor
878,[25817],Administración de pienso anticonceptivo,"Lo mejor es el pienso y no matar a los animales como si no importaran, eso debería prohibirse.",A favor
878,[97005],Administración de pienso anticonceptivo,"Hay estudios científicos probados sobre la eficacia del pienso, en Italia y en otros países.",A favor
878,[97005],Administración de pienso anticonceptivo,El pienso viene administrándose ya por 15-20 años.,A favor
878,[97006],Administración de pienso anticonceptivo,El pienso está estudiado eficacia y protocolo de administración así como su seguridad sanitaria y medioambiental.,A favor
878,[96997],Administración de pienso anticonceptivo,Mi preocupación con el pienso anticonceptivo es si realmente hay estudios fiables y que se hayan realizado con el suficiente tiempo como para estar seguros de que no provoca el mismo efecto en otras aves y/o animales que puedan ingerirlos y que incluso están en peligro de extinción.,En contra
878,[20915],Uso de huevos falsos,Existe una solución ética que pasa por la administración de pienso anticonceptivo y uso de huevos falsos palomares ecológicos.,A favor
878,[65162],Cierre de huecos de nidada,También existen otros métodos complementarios como son la instalación de palomares ecológicos educativos y de control y medidas disuasorias o urbanísticas que ayudan a mantener una población de palomas estable y sana.,A favor
878,[65162],Cierre de huecos de nidada,"En nuestra web puedes ver otros métodos como son el cerramiento de nidos, introducción de depredadores naturales, medidas disuasorias.",A favor
879,[25540],Sistema de Retorno,"Este sistema ha dado muy buenos resultados ambientales en diferentes países, logrando llegar a altos porcentajes de reciclado de envases.",A favor
879,[37325],Sistema de Retorno,En Alemania está instalado hace años y es algo que incentiva el reciclaje en el hogar ya que te pagan hasta 25 centimos por botella de plástico.,A favor
879,[65308],Sistema de Retorno,"Las empresas ganan reutilizando los envases, gana el medio ambiente disminuyendo el consumo de plástico y evitando tragedias como las inmensas acumulaciones de plástico en los mares.",A favor
879,[29418],Sistema de Retorno,No estoy de acuerdo con los premios por civismo. Es un deber de todos como ciudadano.,En contra
879,[36226],Sistema de Retorno,Este metodo implica que nadie te va a pagar por reciclar - Pagas el dinero que luego te van a devolver al comprarlo.,En contra
879,[36226],Sistema de Retorno,Si se te rompe el envase o la etiqueta te has quedado sin dinero.,En contra
879,[77805],Gestión Municipal de Alimentos Sobrantes,Una gestión municipal en todo el proceso de la gestión de los alimentos sobrantes optimizaría su utilización y la gente sin recursos podría alimentarse diariamente.,A favor
879,[77805],Gestión Municipal de Alimentos Sobrantes,La intención es buena pero esta propuesta se queda corta en muchos aspectos.,En contra
879,[181115],Reutilización de Envases,Yo sería partidario de este sistema si el envase no se deteriorara y se conservara intacto esto facilitaría que se devolviera al envasador.,A favor
879,[25064],Reutilización de Envases,Este tipo de propuestas deberían estar redirigidas para que todos los votos a favor sumaran más.,A favor
879,[51176],Reutilización de Envases,penalizaría a los fabricantes que utilizaran envases innecesarios lease envases de cartonpapel para contener por ejemplo varias latas de atun etc.,En contra
900,[19710],Penalización a Bancos,"Forzarles a darles uso, mediante alquiler si no quieren vender todavía, o vendiéndolas, es bueno para todos.",A favor
900,[58532],Penalización a Bancos,"Propondría acuerdos con los bancos, que cedan inmuebles por un tiempo determinado 3 años por ejemplo para la EMV y dar más alquileres sociales.",A favor
900,[19692],Penalización a Bancos,"No tiene sentido forzar a la banca a mantener unos inmuebles para alquilarlos. Son bancos, no inmobiliarias, su negocio no es el alquiler.",En contra
900,[37087],Impacto en la Economía,"Habría más negocios, establecimientos, pymes y demás, si los alquileres no fuesen tan abusivos.",A favor
900,[82381],Impacto en la Economía,Si se multara a los bancos solo todo primera la vivienda habitual y que fuese proporcional a los metros cuadrados construidos.,A favor
900,[30420],Impacto en la Economía,"Estoy de acuerdo con la medida, pero falta algo de marketing. No se trataría de multas, si no de incentivos que penalizarían el mantener la vivienda fuera de mercado.",A favor
900,[52939],Justicia Social,"El de la ocupación de las misma que legalmente es un ilícito penal pero que en la practica es un problema ético, de justicia y también de convivencia.",A favor
900,[39611],Justicia Social,"La solución sería que el gobierno se encargara de ayudar a alquilar esas viviendas a gente a un precio justo para ellos, así todas las partes saldrian ganando.",A favor
900,[107593],Justicia Social,¡Por supuesto! No hacerlo sería fomentar la especulación.,A favor
900,[29102],Justicia Social,"Contestando a anonimo. Yo multaria al despediria al departamento de riesgos, a su director y al consejo de administración del banco que permitieron que firmaran una hipoteca sin leerse las condiciones, gente que no cumplia la politica del banco.",En contra
900,[22881],Justicia Social,"Yo también propondria multar a todos aquellos que firmaron una hipoteca sin leerse las condiciones, ya que por culpa de esto los bancos se han quedado con muchos pisos.",En contra
900,[51441],Justicia Social,Porqué no afectaría a particulares. Creo que tener una casa vacía afecta igual sea quién sea el dueño. Gravar con impuestos a todos parece lo más justo.,En contra
900,[20293],Legalidad y Discriminación,"Gracias por tu opinión. Desconozco cómo lo han hecho en Barcelona, aunque creo que la medida afecta exclusivamente a los bancos. No creo que haya ningún problema legal en diferenciar entre bancos y particulares.",A favor
900,[20431],Legalidad y Discriminación,"Por tanto, si no son inmobiliarias como dices que estoy de acuerdo contigo ¿Qué hacen que tienen viviendas? Que las vendan o las entreguen al estado y empiecen desde cero sin tener ninguna.",A favor
900,"[20458, 20459, 20460]",Legalidad y Discriminación,"Si como he contestado en otra opinión de otro usuario de este sitio web que decía que no son inmobiliarias y que yo estaba de acuerdo con él, ya esta dicho todo: a crear leyes, normas y demás para que a partir del día siguiente a publicarse estas en el BOE ya no puedan tener ninguna vivienda en su poder!",A favor
900,[20261],Legalidad y Discriminación,Es más lógico y tiene menos problemas legales el no hacer una discriminación específica contra los bancos.,En contra
900,[39611],Impacto en el Mercado Inmobiliario,"La solución sería que el gobierno se encargara de ayudar a alquilar esas viviendas a gente a un precio justo para ellos, así todas las partes saldrían ganando.",A favor
900,[22881],Impacto en el Mercado Inmobiliario,"Si se les quita a los bancos los muebles que se han quedado legalmente aunque reconozco que no moralmente a partir de ese momento solo concederan hipotecas a intereses prohibitivos, y se acabo el mercado inmobiliario.",En contra
900,[33340],Responsabilidad Social de los Bancos,"Apoyo ya que los bancos son empresas y como tal tienen la obligación de responder frente a los gastos, cosa que no hacen.",A favor
900,[52939],Responsabilidad Social de los Bancos,"El de la ocupación de las mismas que legalmente es un ilícito penal pero que en la práctica es un problema ético, de justicia y también de convivencia.",A favor
900,[52939],Responsabilidad Social de los Bancos,"Las viviendas propiedad de los bancos se ocupan reiteradamente, ante la impasibilidad e inacción de los mismos, cuando el hecho se les comunica.",A favor
900,[39611],Responsabilidad Social de los Bancos,"Los bancos pertenecen a fondos de inversión que exigen rentabilidades, cuando no se dan, se producen estas cosas.",En contra
900,[55042],Responsabilidad Social de los Bancos,Es algo complicado solicitar a una organización privada que obren en virtud de quienes por torpes y cegatos obraron mal propiciando que fuesen embargadas sus viviendas.,En contra
900,[20261],Efectos en la Especulación Inmobiliaria,"Es una medida que desincentiva el cáncer de la acaparación de viviendas como forma de inversión, abarataría el alquiler e indirectamente reduciría el precio de la vivienda.",A favor
900,[29327],Efectos en la Especulación Inmobiliaria,"Porque los bancos evitan poner a la venta o alquiler las casas como estrategia de especulación urbanística, incrementando con ello artificialmente el precio de todos los inmuebles.",A favor
900,[29327],Efectos en la Especulación Inmobiliaria,"Con esta medida sólo se les incita a que pongan a la venta o en alquiler los inmuebles, si lo hacen, no tienen multa.",A favor
900,[79955],Efectos en la Especulación Inmobiliaria,Resulta que soy economista veo que tu no no veo el motivo por el que un banco quiera no vender o alquilar una vivienda para especular.,En contra
900,[79955],Efectos en la Especulación Inmobiliaria,No lo vende porque no hay demanda y punto. Solo faltaría que obliguen a las empresas a vender los productos aun cuando no tienen compradores.,En contra
965,[84560],Capacidad económica de la Iglesia,La iglesia dispone de suficiente economía como para pagar el IBI.,A favor
965,[84562],Capacidad económica de la Iglesia,¿También aplicamos IBI a los comedores sociales que atiende la iglesia para dar de comer a miles de personas todos los días?,En contra
965,[49011],Equidad fiscal,Los sindicatos pagan el IBI de aquellos inmuebles de los que son propietarios.,A favor
965,[49011],Equidad fiscal,"Si los trabajadores, empresas y consumidores pagamos impuestos por nuestra actividad económica, las parroquias no deben ser menos.",A favor
965,[54791],Equidad fiscal,"Todas aquellas organizaciones sin ánimo de lucro no pagan IBI todos lo pagan o nadie, no se pueden hacer excepciones.",A favor
965,"[84839, 85033]",Marco legal y Concordato,Es obvio que la aplicación del impuesto no puede ejercerla el Ayuntamiento ya que la existencia del Concordato de 1953 firmado con el Vaticano y de la Ley de Financiación de 1979 lo impide.,A favor
965,"[84839, 84853, 85033]",Marco legal y Concordato,"Precisamente se trata de impulsar la actuación del Ayuntamiento de Madrid, en sintonía con otros consistorios, para actuar ante el gobierno del Estado a fin de revisar el tratamiento fiscal que las normas preconstitucionales otorgaron a la iglesia católica.",En contra
965,[84566],Uso de los bienes inmuebles,Lo suyo sería que pagara el IBI desconozco si lo hace o no por todos aquellos inmuebles que no estén destinados al culto o relacionados directamente con la actividad religiosa.,A favor
965,[52718],Uso de los bienes inmuebles,"Los pisos y viviendas personales, de las organizaciones religiosas, que no se dedican a las labores de ayuda deberían de pagar el IBI.",A favor
965,[24055],Uso de los bienes inmuebles,"Yo estaría de acuerdo en que la iglesia pague el IBI de las muchas viviendas que tiene a su nombre, y que incluso alquila para sacar beneficios y por las que no paga el IBI y otros edificios que no tengan un uso religioso o con fines sociales.",A favor
1085,[30231],Multas y sanciones,En teoría ya se contemplan multas por no recoger los excrementos.,A favor
1085,[61656],Multas y sanciones,Carlos deja bien claro que se multen a los dueños que no recogen los escrementos de sus perros.,A favor
1085,[22745],Multas y sanciones,"No la apoyo ni la apoyaré. Las calles de vicalvaro que huelen a pis, no es por que el pis sea de perro.",En contra
1085,[22745],Multas y sanciones,No ves el delito no puedes sancionar al ciudadano. Sería ver al infractor in situ.,En contra
1085,[20932],Multas y sanciones,Cuesta más el análisis de la caca que la sanción que se le imponga al guarro que no la ha recogido.,En contra
1085,[29609],Impuestos para dueños de perros,"Se podría cobrar un impuesto por tener un perro, como si tienes coche o moto, y con ese dinero cubrir los gastos de limpieza que ocasionan.",A favor
1085,[58779],Impuestos para dueños de perros,"Estoy totalmente de acuerdo con la propuesta de carliños y además creo que es justo que todos los que tengan mascotas y las saquen a la calle para lo que sea, deban de pagar un impuesto.",A favor
1085,[20915],Impuestos para dueños de perros,Creo que los que tienen perro tendrían que pagar un impuesto.,A favor
1085,[31174],Impuestos para dueños de perros,Resulta que los impuestos que pagamos tanto en el veterinario como en cualquier producto para perros ya es excesivo.,En contra
1085,[46801],Impuestos para dueños de perros,"Dudo muchísimo que el hecho de poner un impuesto injusto a dueños de perros, recojan o no los excrementos, sirva para que la gente no abandone perros o no los adopte sin conocer las consecuencias.",En contra
1085,[21657],Impuestos para dueños de perros,"No estoy dispuesta a pagar las bolsitas de las cacas de los perros, que las paguen sus dueños.",En contra
1085,[30235],Educación y concienciación,Jolín y cuanto cuesta un paquete de esas bolsas en el mercadona? tampoco creo que desbarate el presupuesto mensual.,A favor
1085,[21497],Educación y concienciación,"Hay que ser responsables con nuestros animales, recoger sus heces no cuesta nada.",A favor
1085,[100386],Educación y concienciación,Yo tengo perro y siempre recojo los excrementos y me parece una guarreria tener que ir por la calle esquivando mierdas.,A favor
1085,[30963],Educación y concienciación,Que basura de proposición.,En contra
1085,[30240],Educación y concienciación,"Adoras a los perros y sin embargo los sufres. Un sinsentido, no crees?",En contra
1085,[47025],Educación y concienciación,No estoy de acuerdo pero Creo que la solución que das es muy cara aquí dejo la mía.,En contra
1085,"[20622, 21137, 24758, 29345, 38777, 47124, 51655, 53241, 55471]",Zonas designadas para perros,"Votado. Propongo Zonas para que los perros puedan estar libres y pipi-can, votad.",A favor
1085,[59829],Zonas designadas para perros,"De acuerdo con esto, de hecho es lo natural. Enfrente de mi casa hay un arenero y mi perra desde cachorro hace ahí sus necesidades y nunca lo hace en la acera, no le gusta.",A favor
1085,[100386],Zonas designadas para perros,"Me parece muy buena idea, pero un poco compleja para ponerla en marcha. Pero yo la apoyo.",A favor
1085,[140105],Zonas designadas para perros,Ya está bien. Soluciones: Primera y más lógica. - Prohibir radicalmente los perros en Madrid.,En contra
1085,[140105],Zonas designadas para perros,No a ese maltrato animal.,En contra
1085,[21515],Zonas designadas para perros,Da asco ver los días de lluvia como los coches hacen salpicar el agua embarrada y sucia de los charcos sobre las aceras y fachadas.,En contra
1085,[140105],Prohibición de perros en ciertas áreas,Cada dueño debe encargarse de la forma más cómoda para él y para el perro de hacerlo cada uno en su casa.,A favor
1085,[61315],Prohibición de perros en ciertas áreas,"Hasta donde yo sé, las mascotas no tienen derecho a pensión.",En contra
1085,[21595],Prohibición de perros en ciertas áreas,"Los hijos de otros son tus pensiones del futuro, pero sobre los perros a quienes adoro: los disfrutas el dueño y los sufrimos todos.",En contra
1085,[31976],Uso de tecnología para identificación,El coste de las pruebas de ADN debería ser asumido por el propietario de la mascota.,A favor
1085,[20948],Uso de tecnología para identificación,"Estoy de acurdo con tu propuesta y no parece una utopía, . Ha día de hoy los perros tienen seguros que lo incluyan como responsabilidad civil, llevan un chip con su nombre y raza.",A favor
1085,[140106],Uso de tecnología para identificación,"Como siempre, al principio habrá protestas y gente incumplidora, igual que pasó con el tabaco, pero unas cuantas multas ejemplares o la confiscación del animal.",A favor
1085,[20937],Uso de tecnología para identificación,Y por qué se tiene que analizar la caca?.,En contra
1085,[22745],Uso de tecnología para identificación,Tampoco veo correcto que se intente sancionar a un dueño de un perro por el ADN del can.,En contra
1114,[22035],Educación y Concienciación,El colegio está para formar y la familia para educar de padres a hijos y en este sentido puede ser de hijos a padres.,A favor
1114,[22723],Educación y Concienciación,Considero muy necesario que desde las escuelas se implante un programa de ética para con los animales no humanos no sólo para con las personas.,A favor
1114,[30528],Educación y Concienciación,Es muiy importante que los niños aprendan de pequeños a respetar y amar a los animales para conseguir acabar con el maltrato animal y hacernos más conscientes de que somos un animal más y todos merecemos respeto.,A favor
1114,[27493],Educación y Concienciación,Lo veo un poco exagerado el estudio para la ciudadanía es una asignatura y hay muchas cosas que enseñar a los niños aparte del respeto a todo y todos.,En contra
1114,[21914],Responsabilidad Institucional,"Porque si no sería un contrasentido educar en el respeto y no abandono de animales, cuando las instituciones no hacen nada por cambiar el panorama general tan desolador.",A favor
1114,[22035],Responsabilidad Institucional,"La esterilización frente a la cría indiscriminada, la adopción frente a la compra-venta, la tenencia responsable y el sacrificio cero está unido.",A favor
1114,"[78222, 78224, 78226, 78227, 78229, 78230, 78233, 78236, 78258, 78261, 78264, 78272, 78277]",Priorización de Problemas Sociales,La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos que no pueden alimentar a sus hijos.,En contra
1114,"[78222, 78224, 78226, 78227, 78229, 78230, 78233, 78236, 78258, 78261, 78264, 78272, 78277]",Priorización de Problemas Sociales,"La pobreza y la exclusión en España han aumentado alarmantemente en los últimos años, con 134 millones de personas en riesgo de exclusión en el año 2014.",En contra
1114,[27633],Ampliación de la Educación en Valores,"Queremos que se insista en la necesidad ampliar el límite de formación para que se insista, aparte de en ser buen ciudadano, que sea también en el respeto hacia el resto de animales.",A favor
1114,[27633],Ampliación de la Educación en Valores,Considero que sería enriquecedor para los niños y una oportunidad ejemplar para conseguir una sociedad cada vez más amiga de los animales.,A favor
1114,[42653],Concienciación sobre el Consumo de Animales,Es importante la educación a favor de los animales y es vergonzoso e indignante ver como hay un montón de ciudadanos que se pasean por los mercados de Madrid y no se revelan al ver los cadáveres de inocentes animales expuestos como mercadería.,A favor
1114,[42653],Concienciación sobre el Consumo de Animales,"Y ver como hay gente que aun compra sus trozos de carne para cocinarlos al fuego y luego devorarlos, muchas veces dejando trozos sin comer ni aprovechar, lo que demuestra que no se come por necesidad, sino por el ansia de favorecer el maltrato animal.",A favor
1114,[57514],Concienciación sobre el Consumo de Animales,"Apoyo la propuesta, pero quiero matizar algo. El amor a los animales es mucho más extensivo que solamente los animales domésticos.",En contra
1114,[29603],Participación Ciudadana en la Concienciación,Gracias Beatrix. Por favor hay que mover esta propuesta para que obtenga muchos apoyos. Hay muy poca participación.,A favor
1114,[27633],Participación Ciudadana en la Concienciación,"Hola Mimí, unos lo pueden ver exagerado y otros muy necesario. Cada uno tiene su escala de valores.",En contra
1121,[76052],Valor Patrimonial,Las cocheras de Cuatro Caminos forman parte del patrimonio histórico de la ciudad y pertenecen al conjunto de los madrileños.,A favor
1121,[51616],Valor Patrimonial,Son las primeras cocheras Edificadas para el servicio del Metro en Madrid en 1918 y son por lo tanto una obra histórica.,A favor
1121,[47810],Valor Patrimonial,Cualquier arquitecto conservacionista estaría de acuerdo en demoler semejante adefesio sin valor arquitectónico alguno.,En contra
1121,[47829],Valor Patrimonial,Esas cocheras son un tremendo obstáculo que impide la remodelación de esa zona de Madrid.,En contra
1121,[76052],Impacto Urbanístico,Creo que ya va siendo hora de que el medio de transporte más emblemático del país tenga un museo dedicado a él.,A favor
1121,[23167],Impacto Urbanístico,Necesario totalmente emprender este proyecto que otorgaría una importancia a nivel europeo en materia de patrimonio a nuestra ciudad.,A favor
1121,[47735],Impacto Urbanístico,"El proyecto de dicha cooperativa incluye la construcción de un enorme parque público, y de edificios para dotaciones públicas.",En contra
1121,[47736],Impacto Urbanístico,El barrio mejoraría muchísimo y sería beneficioso para todos los vecinos.,En contra
1121,[51616],Impacto Económico,"En términos económicos el crear este Museo, en una obra ya existente y que solo precisa un lavado de cara nunca ha sido restaurada y el agregar varios elementos de uso es algo que supondrá un coste mucho menor a los ciudadanos de Madrid.",A favor
1121,[47756],Impacto Económico,"Otro museo de no se sabe qué será otra rendija por la que se escapará el dinero público, necesario para pagar pensiones, desempleo, dependencia, hospitales.",En contra
1121,[47756],Impacto Económico,Esta propuesta es sumamente irresponsable.,En contra
1121,[76052],Seguridad Jurídica,Se puede devolver el dinero pagado a los compradores del terreno sin ningún problema.,A favor
1121,[47814],Seguridad Jurídica,Esta propuesta sería un grave ataque a la seguridad jurídica y a la propiedad privada de personas de la clase media.,En contra
1121,[47776],Seguridad Jurídica,"Inseguridad jurídica, es lo que proponen. Si es así que no cuenten con inversiones.",En contra
1121,[48039],Interés Público,"La historia de Metro está a disposición de madrileños y turistas a través de estos dos lugares, uno de ellos en nuestro futuro barrio, cocheras de metro mediante.",A favor
1121,[21848],Interés Público,Hay gente que desconoce que Metro atesora una colección de trenes históricos.,A favor
1121,[47777],Interés Público,Para qué necesita Chamberí un museo ahí? Lo que hace falta es un parque y edificio para uso público del barrio.,En contra
1121,[47808],Interés Público,El ayuntamiento de Madrid no podría crear un museo del metro esto es gastarse el dinero más que nada porque Metro depende de la CAM.,En contra
1121,[81572],Impacto en la Vivienda,Se propone expropiar los terrenos para las futuras viviendas de 450 familias para hacer un museo del metro?,A favor
1121,[47822],Impacto en la Vivienda,"Buenos días, con qué propósito apoyáis esto por favor? todos los que hemos invertido en los pisos que se intentan construir nos está costando mucho esfuerzo.",En contra
1121,[47760],Impacto en la Vivienda,Una vergüenza total lo que quiere hacer el ayuntamiento con unos vecinos que han comprado un terreno de forma absolutamente legal para edificar ahí sus viviendas.,En contra
1121,[51616],Conservación del Patrimonio,"No hay ninguna recinto de la ciudad capacitado para albergar las 36 unidades de metro históricas que se preservan que este ubicado en zona céntrica, accesible al público a través de medios de transporte, y en un recinto histórico como lo es esta obra.",A favor
1121,[47735],Conservación del Patrimonio,"¿Pero que tomadura de pelo de propuesta es esta? El terreno donde se sitúan las antiguas cocheras de Cuatro Caminos ya ha sido adquirido por una cooperativa de viviendas, por lo tanto no tiene sentido proponer hacer ningún museo.",En contra
1121,"[138388, 138389, 138390, 138392, 138393, 138394, 138395]",Participación Ciudadana,"Hola, he creado una nueva. Igual podemos lograr que sea cual sea su futuro sea decidido por todos.",A favor
1121,[61815],Participación Ciudadana,"Los vecinos de 4 caminos queremos parques, dotaciones, vida en la zona. La población tiene que considerar esas cocheras un bien de patrimonio histórico.",En contra
1121,[54030],Participación Ciudadana,Los vecinos no queremos este museo. Cocheras soterradas cuanto antes.,En contra
1121,[53934],Impacto Social,"Humanidad Ejemplo: Estación de Chamberí Respecto al plan urbanístico. Solo decir que hay más casas construidas que gente para vivir, sin olvidar a la gente que echan de sus casas.",A favor
1121,[47756],Impacto Social,"Desarrollo de Metropolitan es bueno para el colegio el Porvenir, bueno para los comerciantes, bueno para los vecinos actuales y bueno para los vecinos futuros.",En contra
1121,[47756],Impacto Social,"Por favor, no secunden esta ocurrencia.",En contra
1121,[52487],Viabilidad Económica,"La inversión viene porque el que vendió el terreno en un concurso público, completamente legal, fue precisamente Metro de Madrid.",A favor
1121,[47808],Viabilidad Económica,El ayuntamiento de Madrid no podría crear un museo del metro esto es gastarse el dinero más que nada porque Metro depende de la CAM Entonces a que están jugando?,En contra
1121,[23167],Impacto Cultural,"Necesario totalmente emprender este proyecto que otorgaría una importancia a nivel europeo en materia de patrimonio a nuestra ciudad, conservando un espacio histórico de gran trascendencia.",A favor
1121,[47829],Impacto Cultural,"¿Pero a qué viene este cuento de salvar Cuatro Caminos? Las cocheras de Metro de Cuatro Caminos no están en peligro, sino todo lo contrario.",En contra
1121,[47789],Impacto Cultural,Vaya tufo ¿Esto estaba en algún programa electoral o es improvisación tipo Bolivariana?,En contra
1121,[55070],Transparencia y Legalidad,Que los informes no son más que una mera excusa para justificar la venta de un terreno; Expropiación forzosa; Nulidad del concurso… Todo lo que dices son acusaciones muy graves contra actuaciones de organismos públicos.,A favor
1121,[47760],Transparencia y Legalidad,Una vergüenza total lo que quiere hacer el ayuntamiento con unos vecinos que han comprado un terreno de forma absolutamente legal para edificar ahí sus viviendas y ahora después de un desembolso muy importante quieren dejarnos en la calle sin más.,En contra
1121,[47760],Transparencia y Legalidad,"Estamos totalmente indefensos frente a las ocurrencias del ayuntamiento, esto es una expropiación en toda regla.",En contra
1266,[24490],Mejora de la calidad de vida,"Totalmente de acuerdo. Habría que pulir la propuesta, pero creo que es necesario para descongestionar el Centro de Madrid.",A favor
1266,[21932],Mejora de la calidad de vida,Madrid necesita esto. Todas los casos de peatonalización del centro que conozco han resultado en ciudades más vivas y atractivas para los turistas.,A favor
1266,[22028],Mejora de la calidad de vida,"Además de que se gana en calidad de vida y se reduce la contaminación, se gana en dinamismo comercial y en turismo.",A favor
1266,[74864],Mejora de la calidad de vida,La única manera real es que el peatón tenga prioridad frente el coche.,En contra
1266,[24705],Mejora de la calidad de vida,El problema que comentas de las terrazas es fácilmente solucionable: no conceder tanta licencia para terrazas o cambiar la normativa municipal.,En contra
1266,[22047],Contaminación y salud,"Para quien se lo está pensando, sabías que 1 de cada 8 muertes en el mundo está relacionada con la contaminación ambiental.",A favor
1266,[22317],Contaminación y salud,"Reducir la contaminación de Madrid es una tarea de todos, particularmente soy de los que piensan que es mejor buscar alternativas antes de prohibir.",A favor
1266,"[78222, 78224, 78226, 78227, 78229, 78230, 78233, 78236, 78258, 78261, 78264, 78272, 78277]",Contaminación y salud,La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos.,En contra
1266,[22028],Impacto en el comercio y turismo,"Hay ejemplos de ciudades que han mejorado muchísimo como Málaga por donde ahora es un placer pasear y en Europa ni que decir tiene, solo hay que ver grandes ciudades como Berna, Munich, Amsterdam.",A favor
